LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
DATAQASG,RDM_JAARBUDGET_TCMG,,,Creatie_user,2,30,6,CREATIE_USER,$,30,0,$,30,0,0,82,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Datum_van,1,8,7,DATUM_VAN,DATETIME,22,3,DATETIME,22,3,1,24,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Jaar,1,8,8,JAAR,,5,0,,5,0,1,32,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Mutatie_dat,1,8,9,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,40,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Mutatie_user,2,30,10,MUTATIE_USER,$,30,0,$,30,0,0,112,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Ovk_nr,2,20,11,OVK_NR,$,20,0,$,20,0,0,142,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Rpt_nr,1,8,12,RPT_NR,,13,0,,13,0,1,48,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Tot_budget,1,8,13,TOT_BUDGET,,26,6,,26,6,1,56,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Verdeeld_budget,1,8,14,VERDEELD_BUDGET,,26,6,,26,6,1,64,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Verdeeld_jn,2,1,15,VERDEELD_JN,$,1,0,$,1,0,0,162,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_JAARBUDGET_TCMG,,,Vrij_budget,1,8,16,VRIJ_BUDGET,,24,6,,24,6,1,72,50,BASE,17JUN20:18:04:53,17JUN20:18:04:53,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Creatie_dat,1,8,8,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,16,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Creatie_user,2,30,7,CREATIE_USER,$,30,0,$,30,0,0,54,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Mandaat_srt,2,2,3,MANDAAT_SRT,$,2,0,$,2,0,0,50,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Max_bedrag,1,8,4,MAX_BEDRAG,,24,6,,24,6,1,8,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Mdt_id,1,8,1,MDT_ID,,13,0,,13,0,1,0,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Mdw_id,1,8,11,MDW_ID,,13,0,,13,0,1,32,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Middelen_type,2,2,2,MIDDELEN_TYPE,$,2,0,$,2,0,0,48,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Mutatie_dat,1,8,10,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,24,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Mutatie_user,2,30,9,MUTATIE_USER,$,30,0,$,30,0,0,84,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Rdm_mandaat_mdw,2,1,6,RDM_MANDAAT_MDW,$,1,0,$,1,0,0,53,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Rdm_mandaat_rol,2,1,5,RDM_MANDAAT_ROL,$,1,0,$,1,0,0,52,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Reg_id,1,8,12,REG_ID,,13,0,,13,0,1,40,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_MANDAAT_TCMG,,,Rol_cd,2,3,13,ROL_CD,$,3,0,$,3,0,0,114,1,BASE,17JUN20:18:09:52,17JUN20:18:09:52,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Bgt_cd,2,1,7,BGT_CD,$,1,0,$,1,0,0,367,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Creatie_dat,1,8,4,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,0,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Creatie_user,2,30,3,CREATIE_USER,$,30,0,$,30,0,0,307,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Datum_van,1,8,9,DATUM_VAN,DATETIME,22,3,DATETIME,22,3,1,24,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Doc_naam,2,255,2,DOC_NAAM,$,255,0,$,255,0,0,52,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Mutatie_dat,1,8,6,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,8,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Mutatie_user,2,30,5,MUTATIE_USER,$,30,0,$,30,0,0,337,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Ovk_nr,2,20,1,OVK_NR,$,20,0,$,20,0,0,32,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_OVEREENKOMST_DOCUMENT_TCMG,,,Rpt_nr,1,8,8,RPT_NR,,13,0,,13,0,1,16,37,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Aflossing,1,8,29,AFLOSSING,,26,6,,26,6,1,80,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Auto_oracle,2,1,25,AUTO_ORACLE,$,1,0,$,1,0,0,303,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Auto_sap_jn,2,1,7,AUTO_SAP_JN,$,1,0,$,1,0,0,110,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Bdg_verdelen_100_pct_dp,2,1,19,BDG_VERDELEN_100_PCT_DP,$,1,0,$,1,0,0,251,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Bdg_verdelen_100_pct_th,2,1,20,BDG_VERDELEN_100_PCT_TH,$,1,0,$,1,0,0,252,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Beschik_datum,1,8,9,BESCHIK_DATUM,DATETIME,22,3,DATETIME,22,3,1,32,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Bgt_cd,2,1,3,BGT_CD,$,1,0,$,1,0,0,108,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Bic,2,11,22,BIC,$,11,0,$,11,0,0,287,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Boeking,2,1,26,BOEKING,$,1,0,$,1,0,0,304,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Comm_rente_pct,1,8,8,COMM_RENTE_PCT,,7,2,,7,2,1,24,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Correctie_code,2,5,24,CORRECTIE_CODE,$,5,0,$,5,0,0,298,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Creatie_dat,1,8,15,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,56,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Creatie_user,2,30,14,CREATIE_USER,$,30,0,$,30,0,0,183,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Datum_tot,1,8,5,DATUM_TOT,DATETIME,22,3,DATETIME,22,3,1,16,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Datum_van,1,8,4,DATUM_VAN,DATETIME,22,3,DATETIME,22,3,1,8,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Fin_soort,2,1,27,FIN_SOORT,$,1,0,$,1,0,0,305,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Iban,2,34,21,IBAN,$,34,0,$,34,0,0,253,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Imvb,1,8,23,IMVB,,26,6,,26,6,1,72,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Kenmerk_lijn,2,20,28,KENMERK_LIJN,$,20,0,$,20,0,0,306,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Kopieer_periode,2,1,6,KOPIEER_PERIODE,$,1,0,$,1,0,0,109,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Mutatie_dat,1,8,17,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,64,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Mutatie_user,2,30,16,MUTATIE_USER,$,30,0,$,30,0,0,213,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Omschrijving,2,60,12,OMSCHRIJVING,$,60,0,$,60,0,0,111,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Ovk_nr,2,20,1,OVK_NR,$,20,0,$,20,0,0,88,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Prg_cd,2,12,13,PRG_CD,$,12,0,$,12,0,0,171,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Rpt_nr,1,8,2,RPT_NR,,13,0,,13,0,1,0,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Timestamp,2,8,18,timestamp,$HEX,16,0,$HEX,16,0,0,243,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,NO
DATAQASG,RDM_PERIODE_TCMG,,,Tot_budget,1,8,10,TOT_BUDGET,,26,6,,26,6,1,40,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PERIODE_TCMG,,,Verdeeld_budget,1,8,11,VERDEELD_BUDGET,,26,6,,26,6,1,48,30,BASE,17JUN20:18:08:44,17JUN20:18:08:44,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Budget_uitputting,1,8,16,BUDGET_UITPUTTING,,26,6,,26,6,1,64,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Contractdatum,1,8,7,CONTRACTDATUM,DATETIME,22,3,DATETIME,22,3,1,24,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Creatie_dat,1,8,10,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,40,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Creatie_user,2,30,9,CREATIE_USER,$,30,0,$,30,0,0,2141,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Datum_tot,1,8,4,DATUM_TOT,DATETIME,22,3,DATETIME,22,3,1,16,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Datum_van,1,8,3,DATUM_VAN,DATETIME,22,3,DATETIME,22,3,1,8,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Inhoud,2,2048,5,INHOUD,$,2048,0,$,2048,0,0,92,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Mjp_jn,2,1,13,MJP_JN,$,1,0,$,1,0,0,2201,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Mutatie_dat,1,8,12,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,48,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Mutatie_user,2,30,11,MUTATIE_USER,$,30,0,$,30,0,0,2171,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Ovk_budget_controle,2,1,14,OVK_BUDGET_CONTROLE,$,1,0,$,1,0,0,2202,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Ovk_nr,2,20,2,OVK_NR,$,20,0,$,20,0,0,72,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Prg_id,1,8,1,PRG_ID,,13,0,,13,0,1,0,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Status,2,1,6,STATUS,$,1,0,$,1,0,0,2140,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Totaal_budget,1,8,8,TOTAAL_BUDGET,,26,6,,26,6,1,32,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PRG_OVEREENKOMST_TCMG,,,Vrij_budget,1,8,15,VRIJ_BUDGET,,24,6,,24,6,1,56,3,BASE,17JUN20:18:08:45,17JUN20:18:08:45,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Acc_id,1,8,16,ACC_ID,,13,0,,13,0,1,48,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Actief,2,1,5,ACTIEF,$,1,0,$,1,0,0,97,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Auth_mdw_cd,2,30,3,AUTH_MDW_CD,$,30,0,$,30,0,0,64,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Creatie_dat,1,8,8,CREATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,16,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Creatie_user,2,30,7,CREATIE_USER,$,30,0,$,30,0,0,353,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Mdw_id,1,8,2,MDW_ID,,13,0,,13,0,1,8,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Mdw_id_parf_naar,1,8,17,MDW_ID_PARF_NAAR,,13,0,,13,0,1,56,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Mentor_id,1,8,13,MENTOR_ID,,13,0,,13,0,1,32,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Mentor_rol_cd,2,3,18,MENTOR_ROL_CD,$,3,0,$,3,0,0,454,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Mutatie_dat,1,8,10,MUTATIE_DAT,DATETIME,22,3,DATETIME,22,3,1,24,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Mutatie_user,2,30,9,MUTATIE_USER,$,30,0,$,30,0,0,383,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Opmerking,2,255,6,OPMERKING,$,255,0,$,255,0,0,98,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Prg_id,1,8,1,PRG_ID,,13,0,,13,0,1,0,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Rol_cd,2,3,4,ROL_CD,$,3,0,$,3,0,0,94,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
DATAQASG,RDM_PROGRAMMAMEDEWERKERROL_TCMG,,,Senioriteit,2,30,12,SENIORITEIT,$,30,0,$,30,0,0,421,1059,BASE,17JUN20:18:08:18,17JUN20:18:08:18,0,NONE,DATA,0,---,---,CHAR,NO,,,,,NO,NO,NO,YES,0,,,YES
